"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Slovenia","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2005",13.252,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovenia","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2005",16.181,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovenia","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2005",25.787,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovenia","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2005",15.99,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2023",6.362,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2023",31.924,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2023",5.987,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2023",6.407,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2023",30.788,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2023",5.984,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2023",6.309,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2023",33.923,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2023",5.992,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2022",6.013,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2022",27.223,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2022",5.706,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2022",6.136,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2022",30.079,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2022",5.745,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2022",5.869,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2022",22.811,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2022",5.66,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2021",8.447,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2021",24.783,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2021",8.265,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2021",9.177,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2021",28.414,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2021",8.974,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2021",7.59,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2021",20.965,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2021",7.433,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2020",7.658,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2020",29.831,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2020",7.32,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2020",7.479,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2020",28.343,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2020",7.155,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2020",7.86,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2020",31.572,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2020",7.506,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2019",5.81,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2019",22.223,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2019",5.592,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2019",5.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2019",14.436,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2019",5.48,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2019",6.048,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2019",31.521,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2019",5.719,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2018",6.898,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2018",33.803,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2018",6.511,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2018",6.962,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2018",34.095,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2018",6.594,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2018",6.826,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2018",33.51,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2018",6.417,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2017",6.306,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2017",23.681,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2017",6.029,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2017",6.505,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2017",28.372,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2017",6.156,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2017",6.083,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2017",18.394,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2017",5.887,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2016",7.155,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2016",22.305,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2016",6.982,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2016",7.149,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2016",28.207,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2016",6.934,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2016",7.162,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2016",,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2016",7.036,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2015",7.068,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2015",20.541,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2015",6.902,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2015",7.082,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2015",,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2015",6.986,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2015",7.052,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2015",23.371,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2015",6.809,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2014",8.351,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2014",36.293,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2014",8.081,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2014",8.423,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2014",39.539,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2014",8.215,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2014",8.271,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2014",34.432,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2014",7.932,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2013",8.954,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2013",17.856,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2013",8.693,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2013",9.94,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2013",16.68,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2013",9.803,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2013",7.85,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
